row,col,year,parameter,value
327,311FT,2021,intermediate_demand,3.878272124
331,311FT,2021,intermediate_demand,2.392869492
332,311FT,2021,intermediate_demand,21.6759223
333,311FT,2021,intermediate_demand,6.453055218
334,311FT,2021,intermediate_demand,3.290857164
335,311FT,2021,intermediate_demand,2.131863284
3361MV,311FT,2021,intermediate_demand,6.786621248
339,311FT,2021,intermediate_demand,0.062988099
311FT,311FT,2021,intermediate_demand,233.4691102
313TT,311FT,2021,intermediate_demand,0.185980539
315AL,311FT,2021,intermediate_demand,0.023984296
322,311FT,2021,intermediate_demand,31.17885089
323,311FT,2021,intermediate_demand,0.058008739
324,311FT,2021,intermediate_demand,3.629664992
325,311FT,2021,intermediate_demand,9.617318121
326,311FT,2021,intermediate_demand,28.22119984
42,311FT,2021,intermediate_demand,3.498999585
481,311FT,2021,intermediate_demand,0.255188054
484,311FT,2021,intermediate_demand,0.159384666
485,311FT,2021,intermediate_demand,0.159827978
487OS,311FT,2021,intermediate_demand,0.508229113
493,311FT,2021,intermediate_demand,3.380115604
511,311FT,2021,intermediate_demand,0.009990726
513,311FT,2021,intermediate_demand,1.201471372
514,311FT,2021,intermediate_demand,2.063665033
521CI,311FT,2021,intermediate_demand,5.218138997
523,311FT,2021,intermediate_demand,0.118856986
524,311FT,2021,intermediate_demand,4.362133319
ORE,311FT,2021,intermediate_demand,5.038026281
532RL,311FT,2021,intermediate_demand,4.259346258
5411,311FT,2021,intermediate_demand,1.364337779
5415,311FT,2021,intermediate_demand,1.311416835
5412OP,311FT,2021,intermediate_demand,12.62866825
55,311FT,2021,intermediate_demand,25.02891475
561,311FT,2021,intermediate_demand,3.276357082
562,311FT,2021,intermediate_demand,1.072323639
711AS,311FT,2021,intermediate_demand,0.131830875
713,311FT,2021,intermediate_demand,0.109857238
721,311FT,2021,intermediate_demand,0.284615609
722,311FT,2021,intermediate_demand,0.523319318
81,311FT,2021,intermediate_demand,2.067656011
GSLE,311FT,2021,intermediate_demand,1.008032655
Other,311FT,2021,intermediate_demand,1.887066372
111CA,313TT,2021,intermediate_demand,2.720812034
212,313TT,2021,intermediate_demand,0.039187807
22,313TT,2021,intermediate_demand,0.899392312
23,313TT,2021,intermediate_demand,0.137855509
321,313TT,2021,intermediate_demand,0.07407429
327,313TT,2021,intermediate_demand,0.032078049
331,313TT,2021,intermediate_demand,0.119147933
332,313TT,2021,intermediate_demand,0.591186639
333,313TT,2021,intermediate_demand,0.040995741
334,313TT,2021,intermediate_demand,0.421743332
335,313TT,2021,intermediate_demand,0.064998595
3361MV,313TT,2021,intermediate_demand,0.083961772
339,313TT,2021,intermediate_demand,0.051992387
311FT,313TT,2021,intermediate_demand,0.009996191
313TT,313TT,2021,intermediate_demand,10.76033148
315AL,313TT,2021,intermediate_demand,0.068957783
322,313TT,2021,intermediate_demand,0.472366245
324,313TT,2021,intermediate_demand,0.08609058
325,313TT,2021,intermediate_demand,12.05065788
326,313TT,2021,intermediate_demand,0.460941197
42,313TT,2021,intermediate_demand,0.076981264
481,313TT,2021,intermediate_demand,0.00800624
484,313TT,2021,intermediate_demand,0.038826085
485,313TT,2021,intermediate_demand,0.00399587
487OS,313TT,2021,intermediate_demand,0.062152941
493,313TT,2021,intermediate_demand,0.83956112
513,313TT,2021,intermediate_demand,0.073909115
514,313TT,2021,intermediate_demand,0.110879267
521CI,313TT,2021,intermediate_demand,0.257721507
523,313TT,2021,intermediate_demand,0.003995363
524,313TT,2021,intermediate_demand,0.253727734
ORE,313TT,2021,intermediate_demand,0.546483766
532RL,313TT,2021,intermediate_demand,0.07497408
5411,313TT,2021,intermediate_demand,0.135840289
5415,313TT,2021,intermediate_demand,0.069918572
5412OP,313TT,2021,intermediate_demand,0.645346213
55,313TT,2021,intermediate_demand,0.805548767
561,313TT,2021,intermediate_demand,0.171868677
562,313TT,2021,intermediate_demand,0.042974723
711AS,313TT,2021,intermediate_demand,0.003995045
713,313TT,2021,intermediate_demand,0.001997489
721,313TT,2021,intermediate_demand,0.009986938
722,313TT,2021,intermediate_demand,0.027964818
81,313TT,2021,intermediate_demand,0.095895374
GFE,313TT,2021,intermediate_demand,0.000999965
GSLE,313TT,2021,intermediate_demand,0.046956938
Used,313TT,2021,intermediate_demand,0.022015997
Other,313TT,2021,intermediate_demand,0.088959772
113FF,315AL,2021,intermediate_demand,0.107221977
22,315AL,2021,intermediate_demand,0.027999251
23,315AL,2021,intermediate_demand,0.005997608
332,315AL,2021,intermediate_demand,0.065062676
333,315AL,2021,intermediate_demand,0.002001089
334,315AL,2021,intermediate_demand,0.037001488
335,315AL,2021,intermediate_demand,0.001000627
3361MV,315AL,2021,intermediate_demand,0.001000193
339,315AL,2021,intermediate_demand,0.105052714
311FT,315AL,2021,intermediate_demand,0.167044683
313TT,315AL,2021,intermediate_demand,1.680985013
315AL,315AL,2021,intermediate_demand,1.352049485
322,315AL,2021,intermediate_demand,0.038054127
324,315AL,2021,intermediate_demand,0.007011912
325,315AL,2021,intermediate_demand,0.143088668
326,315AL,2021,intermediate_demand,0.16908803
42,315AL,2021,intermediate_demand,0.016006482
481,315AL,2021,intermediate_demand,0.001001428
484,315AL,2021,intermediate_demand,0.010223875
485,315AL,2021,intermediate_demand,0.000999616
493,315AL,2021,intermediate_demand,0.160210758
513,315AL,2021,intermediate_demand,0.013991884
514,315AL,2021,intermediate_demand,0.018991654
521CI,315AL,2021,intermediate_demand,0.327858636
523,315AL,2021,intermediate_demand,0.000999489
524,315AL,2021,intermediate_demand,0.052977556
ORE,315AL,2021,intermediate_demand,0.139958656
532RL,315AL,2021,intermediate_demand,1.722521486
5411,315AL,2021,intermediate_demand,0.080957402
5415,315AL,2021,intermediate_demand,0.009994852
5412OP,315AL,2021,intermediate_demand,0.159941822
55,315AL,2021,intermediate_demand,0.36403225
561,315AL,2021,intermediate_demand,0.259970083
562,315AL,2021,intermediate_demand,0.001000061
711AS,315AL,2021,intermediate_demand,0.00099941
721,315AL,2021,intermediate_demand,0.000999342
722,315AL,2021,intermediate_demand,0.005996352
81,315AL,2021,intermediate_demand,0.007996469
GSLE,315AL,2021,intermediate_demand,0.001999464
Other,315AL,2021,intermediate_demand,0.011002161
113FF,322,2021,intermediate_demand,4.789432447
211,322,2021,intermediate_demand,0.004013255
212,322,2021,intermediate_demand,1.412067966
22,322,2021,intermediate_demand,6.377497635
23,322,2021,intermediate_demand,1.362888586
321,322,2021,intermediate_demand,6.81143213
327,322,2021,intermediate_demand,0.579120878
331,322,2021,intermediate_demand,1.54214549
332,322,2021,intermediate_demand,6.890731961
333,322,2021,intermediate_demand,1.211268353
334,322,2021,intermediate_demand,1.12774906
335,322,2021,intermediate_demand,0.714627193
3361MV,322,2021,intermediate_demand,1.924160883
311FT,322,2021,intermediate_demand,0.322715544
313TT,322,2021,intermediate_demand,4.569430933
322,322,2021,intermediate_demand,53.85986943
324,322,2021,intermediate_demand,2.076148453
325,322,2021,intermediate_demand,10.54342825
326,322,2021,intermediate_demand,3.457829391
42,322,2021,intermediate_demand,1.281047327
481,322,2021,intermediate_demand,0.101028299
484,322,2021,intermediate_demand,0.201184142
485,322,2021,intermediate_demand,0.062903458
487OS,322,2021,intermediate_demand,0.765502791
493,322,2021,intermediate_demand,2.552431305
511,322,2021,intermediate_demand,0.006990307
513,322,2021,intermediate_demand,0.337415949
514,322,2021,intermediate_demand,1.097255371
521CI,322,2021,intermediate_demand,1.002414463
523,322,2021,intermediate_demand,0.019966818
524,322,2021,intermediate_demand,0.472256584
ORE,322,2021,intermediate_demand,1.755462249
532RL,322,2021,intermediate_demand,1.210975383
5411,322,2021,intermediate_demand,0.789675759
5415,322,2021,intermediate_demand,0.322462837
5412OP,322,2021,intermediate_demand,2.822726021
55,322,2021,intermediate_demand,2.231632782
561,322,2021,intermediate_demand,1.282377928
562,322,2021,intermediate_demand,0.238740057
711AS,322,2021,intermediate_demand,0.054904381
713,322,2021,intermediate_demand,0.043922775
721,322,2021,intermediate_demand,0.112795919
722,322,2021,intermediate_demand,0.205638204
81,322,2021,intermediate_demand,0.999408766
GSLE,322,2021,intermediate_demand,0.20970264
Used,322,2021,intermediate_demand,1.504341942
Other,322,2021,intermediate_demand,0.59243559
113FF,323,2021,intermediate_demand,0.042068071
22,323,2021,intermediate_demand,1.233406972
23,323,2021,intermediate_demand,0.354697398
321,323,2021,intermediate_demand,0.002002397
327,323,2021,intermediate_demand,0.001002633
331,323,2021,intermediate_demand,0.031044571
332,323,2021,intermediate_demand,1.05253698
333,323,2021,intermediate_demand,1.596144845
334,323,2021,intermediate_demand,1.386426361
335,323,2021,intermediate_demand,0.120020762
3361MV,323,2021,intermediate_demand,0.21594374
339,323,2021,intermediate_demand,0.005000241
311FT,323,2021,intermediate_demand,0.58589086
313TT,323,2021,intermediate_demand,0.332043994
315AL,323,2021,intermediate_demand,0.104956193
322,323,2021,intermediate_demand,9.99268927
323,323,2021,intermediate_demand,1.159449475
324,323,2021,intermediate_demand,0.936166782
325,323,2021,intermediate_demand,5.135853674
326,323,2021,intermediate_demand,3.656245247
42,323,2021,intermediate_demand,0.100995082
481,323,2021,intermediate_demand,0.085082842
484,323,2021,intermediate_demand,0.050074752
485,323,2021,intermediate_demand,0.0499581
487OS,323,2021,intermediate_demand,0.356947469
493,323,2021,intermediate_demand,0.751648437
511,323,2021,intermediate_demand,0.040971699
513,323,2021,intermediate_demand,0.364622759
514,323,2021,intermediate_demand,0.332702616
521CI,323,2021,intermediate_demand,0.656418689
523,323,2021,intermediate_demand,0.024975884
524,323,2021,intermediate_demand,0.078930695
ORE,323,2021,intermediate_demand,1.925556446
532RL,323,2021,intermediate_demand,0.46392995
5411,323,2021,intermediate_demand,0.34366298
5415,323,2021,intermediate_demand,0.373637736
5412OP,323,2021,intermediate_demand,1.411844988
55,323,2021,intermediate_demand,0.452834561
561,323,2021,intermediate_demand,2.467595457
562,323,2021,intermediate_demand,0.071971689
61,323,2021,intermediate_demand,0.013983493
711AS,323,2021,intermediate_demand,0.036961368
713,323,2021,intermediate_demand,0.036960754
721,323,2021,intermediate_demand,0.125859939
722,323,2021,intermediate_demand,0.139851338
81,323,2021,intermediate_demand,0.27375471
GFE,323,2021,intermediate_demand,0.04200671
GSLE,323,2021,intermediate_demand,0.05695887
Other,323,2021,intermediate_demand,0.20494724
211,324,2021,intermediate_demand,362.8979974
212,324,2021,intermediate_demand,3.63792522
22,324,2021,intermediate_demand,6.517805011
23,324,2021,intermediate_demand,6.610104721
327,324,2021,intermediate_demand,2.192392734
331,324,2021,intermediate_demand,0.019988795
332,324,2021,intermediate_demand,1.189228315
333,324,2021,intermediate_demand,0.083839792
334,324,2021,intermediate_demand,0.408013664
335,324,2021,intermediate_demand,0.152720778
3361MV,324,2021,intermediate_demand,0.209525723
339,324,2021,intermediate_demand,0.001996101
311FT,324,2021,intermediate_demand,0.486934089
313TT,324,2021,intermediate_demand,0.040923515
322,324,2021,intermediate_demand,0.371617799
323,324,2021,intermediate_demand,0.00099839
324,324,2021,intermediate_demand,23.67722633
325,324,2021,intermediate_demand,38.14999045
326,324,2021,intermediate_demand,0.489053851
42,324,2021,intermediate_demand,0.17464183
481,324,2021,intermediate_demand,0.050947807
484,324,2021,intermediate_demand,0.161149844
485,324,2021,intermediate_demand,0.031909248
487OS,324,2021,intermediate_demand,0.891591117
493,324,2021,intermediate_demand,0.617298838
511,324,2021,intermediate_demand,0.00598387
513,324,2021,intermediate_demand,0.076766572
514,324,2021,intermediate_demand,0.233323496
521CI,324,2021,intermediate_demand,1.006091262
523,324,2021,intermediate_demand,0.02991112
524,324,2021,intermediate_demand,0.390872891
ORE,324,2021,intermediate_demand,0.154574197
532RL,324,2021,intermediate_demand,1.326144023
5411,324,2021,intermediate_demand,0.426725541
5415,324,2021,intermediate_demand,0.549365394
5412OP,324,2021,intermediate_demand,2.004341014
55,324,2021,intermediate_demand,3.701232507
561,324,2021,intermediate_demand,1.317609166
562,324,2021,intermediate_demand,0.314246772
61,324,2021,intermediate_demand,0.002990469
711AS,324,2021,intermediate_demand,0.038881358
713,324,2021,intermediate_demand,0.021932709
721,324,2021,intermediate_demand,0.056822753
722,324,2021,intermediate_demand,0.1465502
81,324,2021,intermediate_demand,0.556385585
GFE,324,2021,intermediate_demand,0.0339375
GSLE,324,2021,intermediate_demand,0.283227642
Other,324,2021,intermediate_demand,4.449941086
111CA,325,2021,intermediate_demand,19.06428563
113FF,325,2021,intermediate_demand,0.479823486
211,325,2021,intermediate_demand,9.096201044
212,325,2021,intermediate_demand,6.196494655
22,325,2021,intermediate_demand,13.35089611
23,325,2021,intermediate_demand,2.3682131
321,325,2021,intermediate_demand,0.302391691
327,325,2021,intermediate_demand,1.659521611
331,325,2021,intermediate_demand,0.056086027
332,325,2021,intermediate_demand,9.596839668
333,325,2021,intermediate_demand,6.217175989
334,325,2021,intermediate_demand,5.230351135
335,325,2021,intermediate_demand,1.382375142
3361MV,325,2021,intermediate_demand,1.724720494
339,325,2021,intermediate_demand,0.476069813
311FT,325,2021,intermediate_demand,7.072378898
313TT,325,2021,intermediate_demand,0.003000693
322,325,2021,intermediate_demand,6.086499576
323,325,2021,intermediate_demand,0.086041817
324,325,2021,intermediate_demand,12.58191661
325,325,2021,intermediate_demand,260.0538124
326,325,2021,intermediate_demand,12.00298632
42,325,2021,intermediate_demand,3.813189665
481,325,2021,intermediate_demand,0.090096574
484,325,2021,intermediate_demand,0.09504899
485,325,2021,intermediate_demand,0.058956366
487OS,325,2021,intermediate_demand,0.154425019
493,325,2021,intermediate_demand,1.679614007
511,325,2021,intermediate_demand,0.022986388
513,325,2021,intermediate_demand,0.451577332
514,325,2021,intermediate_demand,0.435653549
521CI,325,2021,intermediate_demand,3.523227283
523,325,2021,intermediate_demand,0.017984408
524,325,2021,intermediate_demand,2.261237468
ORE,325,2021,intermediate_demand,4.089337387
532RL,325,2021,intermediate_demand,3.89479537
5411,325,2021,intermediate_demand,3.763680226
5415,325,2021,intermediate_demand,0.328713708
5412OP,325,2021,intermediate_demand,9.415225714
55,325,2021,intermediate_demand,12.83757434
561,325,2021,intermediate_demand,3.704256553
562,325,2021,intermediate_demand,1.088678994
711AS,325,2021,intermediate_demand,0.031969738
713,325,2021,intermediate_demand,0.036964396
721,325,2021,intermediate_demand,0.108889565
722,325,2021,intermediate_demand,0.160844887
81,325,2021,intermediate_demand,1.630699643
GFE,325,2021,intermediate_demand,0.038009811
GSLE,325,2021,intermediate_demand,1.066335108
Used,325,2021,intermediate_demand,0.032032647
Other,325,2021,intermediate_demand,1.833708519
113FF,326,2021,intermediate_demand,2.583035763
212,326,2021,intermediate_demand,0.133658922
22,326,2021,intermediate_demand,5.501047304
23,326,2021,intermediate_demand,1.073024498
321,326,2021,intermediate_demand,2.839240603
327,326,2021,intermediate_demand,2.437266558
331,326,2021,intermediate_demand,2.339228065
332,326,2021,intermediate_demand,9.751430476
333,326,2021,intermediate_demand,3.442120007
334,326,2021,intermediate_demand,2.724720219
335,326,2021,intermediate_demand,1.46917206
3361MV,326,2021,intermediate_demand,0.892717495
337,326,2021,intermediate_demand,0.350313497
339,326,2021,intermediate_demand,0.251998071
311FT,326,2021,intermediate_demand,0.231943825
313TT,326,2021,intermediate_demand,3.074235534
322,326,2021,intermediate_demand,5.664176216
324,326,2021,intermediate_demand,1.045244454
325,326,2021,intermediate_demand,92.82324252
326,326,2021,intermediate_demand,24.35427255
42,326,2021,intermediate_demand,3.342650388
481,326,2021,intermediate_demand,0.184169044
484,326,2021,intermediate_demand,0.218681856
485,326,2021,intermediate_demand,0.110900779
